Date,OpeningTrend,Result,OpenLocation,FirstCandleType,RangeStatus,PrevDayContext,DayHigh,DayLow,Open,High,Low,Close
2016-02-17,BEAR,Bull Leg,OOL,NORMAL,SWR,BEAR,,,304.7,313.45,298.7,312.1
2016-02-18,BEAR,TR,OAR,NORMAL,SAR,BULL,,,316.0,319.1,306.85,312.2
2016-02-19,BULL,Bull Leg,OIM,NORMAL,SWR,TR,,,312.15,320.0,311.1,318.05
2016-02-22,BULL,Bear Leg,OOH,NORMAL,WAR,BULL,,,320.0,324.05,313.75,319.8
2016-02-23,BEAR,TR,OOH,NORMAL,SWR,TR,,,323.55,324.75,314.45,317.0
2016-02-24,BEAR,Bear Leg,OOL,NORMAL,WBR,BEAR,,,315.0,315.0,304.8,306.55
2016-02-25,BEAR,Bear Leg,OIM,NORMAL,SWR,BEAR,,,310.1,311.75,296.25,299.6
2016-02-26,BEAR,TR,OIM,NORMAL,SWR,BEAR,,,303.65,305.15,297.6,302.1
2016-02-29,BULL,Bear Leg,OOH,NORMAL,SWR,TR,,,303.65,305.15,290.35,300.1
2016-03-01,BULL,Bull Leg,OOH,DOJI,WAR,TR,,,302.0,317.0,301.3,315.0
2016-03-02,BEAR,Bear Leg,OAR,NORMAL,SAR,BULL,,,322.6,326.0,314.35,316.55
2016-03-03,BULL,Bull Leg,OOH,DOJI,WAR,BEAR,,,323.6,339.75,321.55,337.0
2016-03-04,BULL,TR,OAR,NORMAL,SWR,BULL,,,340.25,348.75,338.65,343.45
2016-03-08,BULL,Bear Leg,OOH,NORMAL,SWR,TR,,,346.45,353.7,341.5,345.75
2016-03-09,BULL,Bull Leg,OBR,DOJI,SBR,TR,,,339.45,348.95,336.2,347.9
2016-03-10,BULL,Bear Leg,OOH,NORMAL,WAR,BULL,,,346.85,353.5,342.15,348.1
2016-03-11,BULL,Bull Leg,OIM,DOJI,SWR,TR,,,348.2,355.9,345.65,353.35
2016-03-14,BULL,Bear Leg,OAR,HUGE OPEN,SAR,BULL,,,359.85,370.2,359.25,365.5
2016-03-15,BULL,Bear Leg,OIM,NORMAL,SWR,TR,,,366.45,370.55,359.55,361.2
2016-03-16,BEAR,TR,OOL,NORMAL,WBR,BEAR,,,359.8,362.7,353.35,362.0
2016-03-17,BULL,Bear Leg,OAR,NORMAL,SAR,TR,,,365.9,367.4,358.6,359.45
2016-03-18,BEAR,TR,OIM,NORMAL,SWR,BEAR,,,362.75,367.75,362.5,365.85
2016-03-21,BEAR,Bull Leg,OOH,NORMAL,WAR,TR,,,367.05,375.4,365.75,375.0
2016-03-22,BEAR,Bull Leg,OAR,NORMAL,SWR,BULL,,,376.0,381.4,370.5,376.0
2016-03-23,BEAR,Bull Leg,OOH,NORMAL,SWR,TR,,,378.7,379.4,374.1,376.0
2016-03-28,BEAR,Bear Leg,OOL,NORMAL,WBR,TR,,,375.4,375.4,361.5,364.0
2016-03-29,BULL,Bull Leg,OOL,DOJI,SWR,BEAR,,,363.9,378.95,363.3,371.65
2016-03-30,BEAR,Bull Leg,OAR,NORMAL,SWR,TR,,,381.0,391.5,376.9,391.1
2016-03-31,TR,TR,OIM,DOJI,SWR,BULL,,,386.95,393.55,380.5,388.7
2016-04-01,BEAR,Bear Leg,OIM,NORMAL,SWR,TR,,,385.5,386.0,377.7,380.15
2016-04-04,BULL,TR,OOH,DOJI,WAR,BEAR,,,385.7,391.0,382.55,387.4
2016-04-05,BEAR,Bear Leg,OOL,NORMAL,WBR,TR,,,385.0,385.0,369.0,370.05
2016-04-06,BULL,TR,OOL,NORMAL,SWR,BEAR,,,373.3,382.4,372.05,376.25
2016-04-07,BEAR,TR,OIM,NORMAL,SWR,TR,,,375.2,384.8,370.35,375.05
2016-04-08,BEAR,Bear Leg,OIM,NORMAL,SWR,TR,,,375.35,380.0,370.5,371.7
2016-04-11,BULL,Bull Leg,OIM,NORMAL,SWR,TR,,,373.95,387.8,373.95,386.0
2016-04-12,BULL,Bull Leg,OOH,NORMAL,WAR,BULL,,,387.45,397.4,387.45,395.5
2016-04-13,BULL,Bull Leg,OAR,NORMAL,SAR,BULL,,,399.35,411.65,399.0,409.0
2016-04-18,BEAR,Bull Leg,OOH,DOJI,SWR,BULL,,,408.4,409.5,402.5,407.0
2016-04-20,BULL,Bear Leg,OIM,HUGE OPEN,SWR,TR,,,407.3,410.25,400.8,403.85
2016-04-21,BULL,Bear Leg,OOH,DOJI,WAR,TR,,,408.9,417.15,406.1,410.5
2016-04-22,BULL,Bull Leg,OIM,NORMAL,SWR,TR,,,411.95,420.5,408.0,417.1
2016-04-25,TR,TR,OOH,NORMAL,SWR,TR,,,417.45,417.6,410.0,411.95
2016-04-26,TR,Bull Leg,OBR,NORMAL,SBR,BEAR,,,408.5,423.65,405.05,418.75
2016-04-27,BULL,Bear Leg,OOH,NORMAL,WAR,BULL,,,418.85,425.25,414.65,419.05
2016-04-28,TR,Bear Leg,OIM,DOJI,SWR,TR,,,418.5,420.8,409.8,410.45
2016-04-29,BULL,TR,OBR,NORMAL,SWR,BEAR,,,408.05,413.7,403.25,408.1
2016-05-02,BEAR,Bull Leg,OIM,NORMAL,SWR,TR,,,407.95,410.2,403.0,408.2
2016-05-03,BULL,Bear Leg,OAR,HUGE OPEN,SAR,TR,,,410.9,422.0,407.8,408.85
2016-05-04,BEAR,Bear Leg,OBR,NORMAL,SBR,TR,,,404.0,404.3,380.1,383.15
2016-05-05,TR,Bull Leg,OOL,NORMAL,SWR,BEAR,,,383.85,396.0,383.85,389.65
2016-05-06,TR,Bull Leg,OIM,NORMAL,SWR,TR,,,388.15,400.65,384.5,397.6
2016-05-09,TR,Bull Leg,OOH,NORMAL,WAR,BULL,,,400.1,405.1,395.15,402.65
2016-05-10,BEAR,Bear Leg,OIM,NORMAL,WBR,TR,,,400.35,400.35,387.3,389.9
2016-05-11,BULL,TR,OBR,NORMAL,SBR,BEAR,,,382.4,391.8,376.5,380.05
2016-05-12,BULL,Bull Leg,OOL,NORMAL,SWR,TR,,,380.55,388.5,380.05,387.0
2016-05-13,TR,TR,OAR,NORMAL,SWR,BULL,,,391.75,394.0,385.8,389.5
2016-05-16,TR,Bear Leg,OOH,NORMAL,WAR,TR,,,393.4,396.7,389.3,390.7
2016-05-17,BULL,TR,OIM,HUGE OPEN,WBR,TR,,,392.0,395.0,387.0,389.2
2016-05-18,BEAR,TR,OBR,NORMAL,SBR,TR,,,383.55,387.3,381.75,384.75
2016-05-19,BULL,Bear Leg,OOH,DOJI,WAR,TR,,,386.3,393.3,382.4,385.0
2016-05-20,BULL,Bear Leg,OIM,NORMAL,SWR,TR,,,386.7,392.7,383.55,383.7
2016-05-23,TR,Bear Leg,OIM,NORMAL,SWR,TR,,,389.5,389.9,380.1,383.3
2016-05-24,BULL,Bull Leg,OIM,DOJI,SWR,BEAR,,,383.8,391.75,382.65,388.7
2016-05-25,BULL,TR,OAR,NORMAL,SAR,BULL,,,395.0,399.95,394.55,396.55
2016-05-26,BEAR,TR,OAR,NORMAL,SWR,TR,,,400.6,401.8,396.75,400.0
2016-05-27,BEAR,Bull Leg,OIM,DOJI,SWR,TR,,,400.05,405.0,396.0,403.3
2016-05-30,BULL,Bull Leg,OOH,HUGE OPEN,WAR,TR,,,404.8,423.05,401.45,422.0
2016-05-31,TR,TR,OAR,DOJI,SAR,BULL,,,451.3,464.75,445.0,455.2
2016-06-01,BULL,Bear Leg,OIM,DOJI,SWR,TR,,,453.75,458.3,445.9,446.9
2016-06-02,BULL,Bear Leg,OBR,HUGE OPEN,WAR,BEAR,,,444.85,460.4,444.85,453.0
2016-06-03,BEAR,Bear Leg,OOH,NORMAL,SWR,TR,,,458.15,461.8,452.5,452.55
2016-06-06,TR,TR,OIM,DOJI,SWR,BEAR,,,457.7,465.0,450.2,462.0
2016-06-07,BEAR,TR,OOH,DOJI,SWR,TR,,,464.95,465.95,459.0,463.2
2016-06-08,TR,TR,OAR,NORMAL,SAR,TR,,,466.75,468.75,463.2,464.95
2016-06-09,BULL,TR,OOH,DOJI,WAR,TR,,,468.5,470.15,465.0,467.25
2016-06-10,BEAR,Bear Leg,OOL,NORMAL,WBR,TR,,,466.2,466.2,454.5,457.9
2016-06-13,BEAR,Bear Leg,OBR,NORMAL,SBR,BEAR,,,450.0,450.0,436.7,444.55
2016-06-14,BULL,TR,OOH,DOJI,SWR,TR,,,446.55,453.85,441.2,448.7
2016-06-15,TR,TR,OIM,NORMAL,SWR,TR,,,450.0,453.0,447.25,451.55
2016-06-16,BULL,Bull Leg,OIM,NORMAL,SWR,TR,,,449.7,455.5,446.1,453.9
2016-06-17,BEAR,Bull Leg,OAR,NORMAL,SAR,TR,,,460.15,465.75,457.3,463.5
2016-06-20,BULL,Bull Leg,OOH,NORMAL,SWR,TR,,,464.0,484.0,460.35,482.6
2016-06-21,TR,Bull Leg,OOH,NORMAL,SWR,BULL,,,483.9,486.15,477.6,484.3
2016-06-22,BEAR,Bear Leg,OIM,HUGE OPEN,WBR,TR,,,483.05,484.75,468.05,471.9
2016-06-23,BULL,Bull Leg,OIM,NORMAL,SWR,BEAR,,,476.55,489.8,476.5,487.8
2016-06-24,TR,Bull Leg,OBR,HUGE OPEN,SBR,BULL,,,439.2,453.2,422.2,447.35
2016-06-27,BEAR,TR,OAR,DOJI,SWR,TR,,,454.0,456.95,443.6,447.95
2016-06-28,BEAR,TR,OBR,DOJI,SBR,BEAR,,,443.35,444.95,438.3,440.95
2016-06-29,TR,TR,OAR,DOJI,SAR,TR,,,448.0,449.7,445.45,447.0
2016-06-30,BULL,Bull Leg,OAR,NORMAL,SAR,TR,,,455.0,462.25,451.8,458.5
2016-07-01,BEAR,Bear Leg,OAR,NORMAL,SWR,TR,,,464.0,464.75,454.7,459.1
2016-07-04,BULL,Bear Leg,OAR,NORMAL,SAR,TR,,,467.3,474.8,467.3,468.8
2016-07-05,BEAR,Bear Leg,OOL,NORMAL,WBR,TR,,,468.4,468.5,459.5,460.5
2016-07-07,BULL,Bear Leg,OBR,NORMAL,SWR,BEAR,,,459.2,465.4,454.1,455.5
2016-07-08,TR,TR,OOH,DOJI,SWR,TR,,,464.0,468.2,462.95,466.3
2016-07-11,BULL,Bull Leg,OAR,HUGE OPEN,SAR,TR,,,472.5,486.7,472.5,484.0
2016-07-12,TR,TR,OOH,NORMAL,WAR,BULL,,,485.95,488.6,481.1,485.0
2016-07-13,BEAR,Bear Leg,OIM,NORMAL,SWR,TR,,,485.95,488.0,478.15,480.95
2016-07-14,BULL,TR,OOL,NORMAL,SWR,BEAR,,,480.0,489.15,478.95,485.5
2016-07-15,TR,Bull Leg,OOL,NORMAL,SWR,TR,,,479.95,501.55,479.95,494.05
2016-07-18,BULL,Bear Leg,OIM,NORMAL,WAR,BULL,,,495.0,505.0,490.0,490.75
2016-07-19,BULL,TR,OOL,NORMAL,SWR,TR,,,493.75,503.5,493.65,498.0
2016-07-20,BEAR,Bear Leg,OOL,NORMAL,SWR,TR,,,496.0,502.45,492.45,493.25
2016-07-21,BEAR,Bear Leg,OIM,DOJI,SWR,TR,,,496.85,499.9,489.85,491.0
2016-07-22,TR,Bull Leg,OIM,NORMAL,SWR,BEAR,,,494.1,508.4,493.5,506.75
2016-07-25,BEAR,Bull Leg,OOH,DOJI,SWR,BULL,,,505.3,510.9,503.55,508.85
2016-07-26,BULL,Bear Leg,OIM,HUGE OPEN,WAR,BULL,,,506.5,513.3,502.1,502.95
2016-07-27,BULL,TR,OIM,NORMAL,SWR,TR,,,506.1,513.05,505.5,509.35
2016-07-28,BEAR,TR,OIM,DOJI,SWR,TR,,,509.65,511.9,498.8,509.0
2016-07-29,TR,Bear Leg,OIM,NORMAL,SWR,TR,,,507.8,510.5,501.1,503.35
2016-08-01,BULL,TR,OIM,NORMAL,SWR,BEAR,,,506.3,514.9,505.9,507.85
2016-08-02,BULL,Bear Leg,OIM,NORMAL,SWR,TR,,,509.5,511.0,491.3,494.75
2016-08-03,BEAR,Bear Leg,OOL,NORMAL,SWR,BEAR,,,496.0,499.5,475.6,479.3
2016-08-04,BULL,Bull Leg,OIM,DOJI,SWR,BEAR,,,490.6,501.45,488.9,500.55
2016-08-05,BEAR,Bull Leg,OAR,NORMAL,SAR,BULL,,,507.7,518.65,502.35,517.0
2016-08-08,BULL,Bear Leg,OOH,NORMAL,WAR,BULL,,,518.5,522.45,513.65,514.7
2016-08-09,BEAR,Bear Leg,OOH,NORMAL,SWR,TR,,,520.3,521.7,509.2,513.0
2016-08-10,TR,Bear Leg,OIM,NORMAL,SWR,BEAR,,,515.6,516.1,502.35,503.0
2016-08-11,BEAR,Bull Leg,OOL,DOJI,WBR,BEAR,,,503.4,505.0,495.1,502.4
2016-08-12,BULL,Bull Leg,OAR,NORMAL,SAR,TR,,,506.45,519.45,506.45,516.0
2016-08-16,TR,Bear Leg,OIM,NORMAL,SWR,BULL,,,512.75,513.0,503.3,506.5
2016-08-17,BULL,TR,OOH,NORMAL,SWR,BEAR,,,511.4,514.25,506.0,509.5
2016-08-18,TR,TR,OOH,NORMAL,SWR,TR,,,512.7,517.9,510.75,510.75
2016-08-19,TR,TR,OIM,NORMAL,SWR,TR,,,514.65,514.95,508.2,509.95
2016-08-22,BEAR,Bear Leg,OOL,DOJI,SWR,BEAR,,,509.7,513.4,503.1,504.25
2016-08-23,BULL,TR,OIM,NORMAL,SWR,BEAR,,,506.45,508.6,500.45,504.25
2016-08-24,TR,Bear Leg,OIM,NORMAL,SWR,TR,,,504.7,505.95,493.6,498.05
2016-08-25,BULL,Bear Leg,OIM,NORMAL,SWR,TR,,,498.1,503.3,491.3,492.8
2016-08-26,BEAR,Bull Leg,OOH,DOJI,WAR,TR,,,502.8,515.2,486.35,514.9
2016-08-29,TR,Bull Leg,OAR,NORMAL,SAR,TR,,,521.0,528.6,516.0,525.25
2016-08-30,TR,TR,OAR,NORMAL,SWR,TR,,,529.0,530.75,524.2,529.9
2016-08-31,BULL,Bull Leg,OOH,NORMAL,WAR,TR,,,530.25,548.8,530.25,537.7
2016-09-01,TR,TR,OIM,NORMAL,SWR,TR,,,541.7,546.55,541.1,544.65
2016-09-02,BULL,TR,OAR,HUGE OPEN,SAR,BULL,,,552.0,555.9,549.1,549.5
2016-09-06,BULL,Bull Leg,OAR,HUGE OPEN,SAR,TR,,,556.55,593.2,556.55,587.7
2016-09-07,BULL,Bear Leg,OOH,NORMAL,SWR,BULL,,,589.85,598.4,584.45,589.2
2016-09-08,BEAR,TR,OIM,NORMAL,WBR,TR,,,590.45,590.75,577.9,585.55
2016-09-09,TR,Bear Leg,OOL,NORMAL,WBR,TR,,,581.55,581.55,571.8,573.0
2016-09-12,BULL,TR,OBR,HUGE OPEN,SBR,BEAR,,,552.35,560.0,549.5,553.75
2016-09-14,BEAR,Bull Leg,OIM,HUGE OPEN,SWR,TR,,,556.4,565.3,544.1,564.0
2016-09-15,TR,Bear Leg,OOH,NORMAL,SWR,TR,,,562.0,566.2,555.6,558.5
2016-09-16,TR,Bear Leg,OOH,NORMAL,SWR,TR,,,563.2,568.2,546.45,550.6
2016-09-19,BEAR,TR,OIM,NORMAL,SWR,BEAR,,,554.85,555.6,549.45,554.0
2016-09-20,BEAR,TR,OAR,HUGE OPEN,WBR,TR,,,556.3,556.3,545.5,546.9
2016-09-21,TR,TR,OIM,NORMAL,WBR,BEAR,,,549.0,556.3,544.0,550.1
2016-09-22,BEAR,TR,OAR,DOJI,SAR,TR,,,561.0,561.55,551.4,557.45
2016-09-23,BEAR,TR,OIM,NORMAL,SWR,TR,,,558.45,558.45,551.35,554.5
2016-09-26,BEAR,Bear Leg,OBR,HUGE OPEN,SBR,TR,,,549.9,549.9,533.75,535.0
2016-09-27,TR,Bear Leg,OOL,NORMAL,SWR,BEAR,,,537.7,542.0,530.25,534.0
2016-09-28,BULL,Bull Leg,OOL,DOJI,SWR,TR,,,532.95,545.4,531.5,540.4
2016-09-29,BULL,Bear Leg,OOH,DOJI,SWR,TR,,,543.9,546.85,516.75,526.0
2016-09-30,BULL,Bull Leg,OOL,NORMAL,SWR,BEAR,,,525.6,536.4,521.35,534.6
2016-10-03,BULL,Bear Leg,OAR,NORMAL,SAR,BULL,,,539.25,546.0,539.05,541.5
2016-10-04,TR,Bull Leg,OAR,NORMAL,SWR,TR,,,547.95,552.4,540.65,552.0
2016-10-05,TR,Bull Leg,OAR,NORMAL,SWR,TR,,,555.0,562.4,550.05,557.3
2016-10-06,BEAR,Bear Leg,OAR,NORMAL,SWR,TR,,,563.1,564.2,549.1,551.75
2016-10-07,TR,Bull Leg,OIM,NORMAL,SWR,BEAR,,,554.0,567.25,552.75,565.2
2016-10-10,BEAR,Bear Leg,OAR,NORMAL,SWR,BULL,,,570.45,571.0,560.9,562.5
2016-10-13,TR,Bear Leg,OBR,NORMAL,SBR,BEAR,,,556.8,556.8,537.0,544.0
2016-10-14,BULL,Bull Leg,OIM,DOJI,SWR,TR,,,545.85,557.05,545.0,556.5
2016-10-17,BEAR,Bear Leg,OAR,NORMAL,SWR,BULL,,,557.75,557.75,545.9,547.5
2016-10-18,TR,TR,OIM,NORMAL,SWR,BEAR,,,550.4,556.0,550.0,553.5
2016-10-19,TR,TR,OIM,NORMAL,WBR,TR,,,552.1,554.9,545.05,549.9
2016-10-20,BEAR,Bear Leg,OOH,NORMAL,SWR,TR,,,553.8,553.9,546.05,547.25
2016-10-21,BEAR,TR,OIM,NORMAL,WBR,BEAR,,,548.65,550.0,541.55,544.85
2016-10-24,TR,Bull Leg,OOL,NORMAL,SWR,TR,,,544.0,564.0,543.65,558.3
2016-10-25,BULL,Bear Leg,OOL,NORMAL,SWR,BULL,,,549.5,560.8,549.1,552.3
2016-10-26,TR,Bear Leg,OBR,NORMAL,SBR,TR,,,546.7,546.95,523.25,527.45
2016-10-27,TR,Bull Leg,OBR,NORMAL,SBR,BEAR,,,517.0,525.75,510.95,525.3
2016-10-28,BULL,TR,OAR,NORMAL,SAR,BULL,,,526.8,539.9,525.1,536.8
2016-10-30,,,OOH,NORMAL,SWR,BULL,,,,,,
2016-11-01,TR,TR,OIM,DOJI,SWR,BEAR,,,532.15,537.9,525.05,529.6
2016-11-02,BULL,Bear Leg,OBR,NORMAL,SWR,TR,,,521.8,526.0,512.4,513.8
2016-11-03,TR,TR,OBR,DOJI,SWR,BEAR,,,509.0,521.4,505.6,509.25
2016-11-04,BEAR,Bull Leg,OOL,NORMAL,SWR,TR,,,508.65,516.35,501.6,513.5
2016-11-07,BULL,Bear Leg,OOH,NORMAL,WAR,TR,,,513.1,521.3,505.2,505.7
2016-11-08,BULL,Bull Leg,OOH,NORMAL,WAR,BEAR,,,518.3,542.85,518.3,538.85
2016-11-09,BULL,Bull Leg,OBR,HUGE OPEN,SWR,BULL,,,504.0,543.8,500.0,534.2
2016-11-10,TR,Bear Leg,OOH,NORMAL,WAR,BULL,,,536.0,549.35,531.55,532.9
2016-11-11,BEAR,Bear Leg,OBR,NORMAL,SBR,TR,,,526.5,529.95,505.0,511.0
2016-11-15,BEAR,Bear Leg,OBR,NORMAL,SBR,BEAR,,,482.55,483.3,453.0,460.5
2016-11-16,BEAR,TR,OIM,NORMAL,SWR,BEAR,,,469.4,471.7,450.0,460.0
2016-11-17,BULL,Bull Leg,OIM,NORMAL,SWR,TR,,,459.95,476.0,459.75,475.1
2016-11-18,BEAR,Bull Leg,OIM,DOJI,SWR,BULL,,,467.85,473.6,462.0,469.75
2016-11-21,BEAR,Bear Leg,OIM,NORMAL,SWR,TR,,,466.2,472.8,451.5,458.5
2016-11-22,TR,TR,OIM,DOJI,SWR,TR,,,464.8,471.0,453.65,465.5
2016-11-23,BEAR,Bull Leg,OOH,NORMAL,SWR,TR,,,467.0,475.2,462.05,468.5
2016-11-24,BEAR,Bear Leg,OOL,NORMAL,WBR,TR,,,465.9,465.9,449.85,451.75
2016-11-25,BEAR,Bull Leg,OIM,NORMAL,WBR,BEAR,,,455.0,456.35,443.25,454.85
2016-11-28,BULL,Bear Leg,OIM,NORMAL,WAR,TR,,,451.25,459.9,451.15,454.15
2016-11-29,BULL,Bull Leg,OIM,NORMAL,SWR,TR,,,455.0,466.25,452.45,457.85
2016-11-30,BEAR,Bull Leg,OIM,NORMAL,SWR,TR,,,459.8,463.8,455.1,458.4
2016-12-01,BEAR,Bear Leg,OOL,HUGE OPEN,WBR,TR,,,457.7,457.7,446.95,448.5
2016-12-02,BULL,Bear Leg,OBR,NORMAL,SWR,BEAR,,,444.75,453.4,431.15,432.0
2016-12-05,BULL,TR,OOL,NORMAL,SWR,BEAR,,,436.25,440.95,428.45,439.3
2016-12-06,BULL,TR,OOH,DOJI,WAR,TR,,,440.65,445.9,438.1,440.5
2016-12-07,BULL,TR,OIM,NORMAL,SWR,TR,,,440.45,449.0,439.25,446.05
2016-12-08,BULL,Bull Leg,OAR,HUGE OPEN,SAR,BULL,,,451.2,464.4,451.2,461.25
2016-12-09,BULL,Bear Leg,OOH,DOJI,WAR,BULL,,,464.35,468.5,460.6,464.5
2016-12-12,BEAR,Bear Leg,OOL,NORMAL,WBR,TR,,,460.65,461.0,451.05,456.0
2016-12-13,BEAR,Bull Leg,OAR,HUGE OPEN,SAR,TR,,,474.85,486.25,462.25,470.3
2016-12-14,TR,Bull Leg,OIM,NORMAL,SWR,TR,,,470.35,476.5,462.65,471.55
2016-12-15,BULL,Bear Leg,OOL,NORMAL,SWR,TR,,,465.0,473.6,462.5,463.3
2016-12-16,TR,TR,OOL,NORMAL,SWR,TR,,,464.55,474.9,464.55,471.7
2016-12-19,BEAR,Bull Leg,OIM,DOJI,SWR,BULL,,,470.55,478.5,465.5,471.05
2016-12-20,TR,TR,OIM,NORMAL,SWR,TR,,,472.5,475.0,469.15,472.7
2016-12-21,BEAR,TR,OOH,DOJI,SWR,TR,,,473.8,474.5,467.1,469.6
2016-12-22,BULL,TR,OOL,NORMAL,SWR,BEAR,,,468.0,472.75,464.85,470.85
2016-12-23,BEAR,TR,OOL,DOJI,SWR,TR,,,466.0,468.3,460.0,468.3
2016-12-26,BEAR,TR,OIM,NORMAL,WBR,TR,,,464.7,464.7,455.6,459.5
2016-12-27,TR,Bull Leg,OIM,NORMAL,SWR,TR,,,460.0,468.6,457.4,465.9
2016-12-28,BEAR,TR,OOH,NORMAL,SWR,BULL,,,467.5,468.65,462.0,463.6
2016-12-29,TR,Bull Leg,OOL,NORMAL,WBR,BEAR,,,462.2,472.55,459.45,471.65
2016-12-30,TR,TR,OOH,NORMAL,SWR,BULL,,,470.95,475.0,467.5,470.4
2017-01-02,TR,Bull Leg,OIM,NORMAL,SWR,TR,,,472.0,488.7,469.2,486.5
2017-01-03,TR,Bear Leg,OAR,DOJI,SAR,BULL,,,490.9,492.65,479.9,480.5
2017-01-04,BULL,Bear Leg,OIM,NORMAL,SWR,BEAR,,,484.3,493.7,484.3,487.0
2017-01-05,BULL,TR,OAR,NORMAL,SAR,TR,,,496.1,503.25,496.1,502.0
2017-01-06,BULL,Bear Leg,OOH,NORMAL,WAR,BULL,,,502.9,507.95,496.25,498.55
2017-01-09,BEAR,Bull Leg,OOL,NORMAL,WBR,TR,,,499.4,504.5,492.15,501.25
2017-01-10,BULL,Bull Leg,OAR,NORMAL,SAR,TR,,,506.55,518.0,506.55,518.0
2017-01-11,TR,TR,OAR,NORMAL,SAR,BULL,,,520.95,523.95,517.15,518.85
2017-01-12,TR,Bear Leg,OOH,NORMAL,SWR,TR,,,522.8,524.0,513.2,519.1
2017-01-13,BEAR,TR,OOH,NORMAL,SWR,TR,,,522.35,522.8,507.5,514.95
2017-01-16,BULL,Bull Leg,OIM,NORMAL,SWR,TR,,,517.95,529.35,517.3,526.35
2017-01-17,BEAR,TR,OOH,DOJI,WAR,BULL,,,528.7,530.7,521.0,521.8
2017-01-18,TR,Bear Leg,OIM,NORMAL,SWR,BEAR,,,524.65,529.55,521.2,522.35
2017-01-19,BULL,Bull Leg,OOL,NORMAL,SWR,TR,,,522.7,535.6,522.7,530.65
2017-01-20,TR,Bear Leg,OIM,NORMAL,SWR,TR,,,527.0,529.3,521.25,523.5
2017-01-23,BULL,TR,OOL,NORMAL,SWR,TR,,,523.2,534.65,523.2,533.4
2017-01-24,BULL,Bull Leg,OOH,NORMAL,WAR,BULL,,,533.6,543.0,532.35,542.0
2017-01-25,TR,Bull Leg,OAR,DOJI,SWR,BULL,,,543.95,551.9,541.55,550.0
2017-01-27,BEAR,TR,OIM,NORMAL,SWR,BULL,,,548.0,551.5,539.75,540.75
2017-01-30,BEAR,Bear Leg,OOL,NORMAL,WBR,BEAR,,,542.15,543.5,530.85,532.75
2017-01-31,BEAR,TR,OBR,NORMAL,SBR,BEAR,,,528.7,531.5,518.5,522.35
2017-02-01,BULL,Bull Leg,OIM,NORMAL,SWR,BEAR,,,526.85,544.5,523.0,540.15
2017-02-02,BEAR,TR,OIM,NORMAL,SWR,BULL,,,537.4,537.4,526.85,532.5
2017-02-03,BEAR,Bear Leg,OIM,NORMAL,SWR,TR,,,531.85,531.9,519.5,522.35
2017-02-06,TR,TR,OIM,NORMAL,SWR,BEAR,,,527.1,531.45,523.55,524.7
2017-02-07,BEAR,Bear Leg,OOL,HUGE OPEN,WBR,TR,,,524.2,524.75,502.0,507.1
2017-02-08,BULL,TR,OIM,NORMAL,SWR,BEAR,,,510.8,514.95,506.3,513.2
2017-02-09,BEAR,TR,OAR,NORMAL,SAR,TR,,,515.6,518.0,505.8,513.55
2017-02-10,BEAR,TR,OIM,NORMAL,SWR,TR,,,512.85,514.6,506.5,508.6
2017-02-13,TR,Bear Leg,OOH,NORMAL,SWR,BEAR,,,512.25,512.5,503.45,503.95
2017-02-14,BEAR,TR,OBR,NORMAL,SBR,BEAR,,,503.0,506.45,467.0,468.15
2017-02-15,BULL,Bear Leg,OBR,NORMAL,SBR,BEAR,,,448.8,452.95,434.4,436.5
2017-02-16,TR,Bull Leg,OIM,DOJI,SWR,BEAR,,,442.0,447.5,435.55,444.1
2017-02-17,TR,Bull Leg,OAR,DOJI,SWR,TR,,,447.9,456.6,442.65,451.3
2017-02-20,TR,Bull Leg,OIM,NORMAL,SWR,TR,,,451.45,458.45,449.1,455.0
2017-02-21,BULL,TR,OOH,NORMAL,WAR,TR,,,456.9,462.8,454.55,458.0
2017-02-22,BEAR,Bear Leg,OOH,NORMAL,WAR,TR,,,461.05,466.7,455.95,460.0
2017-02-23,BEAR,TR,OOH,NORMAL,SWR,TR,,,464.25,464.4,457.35,464.0
2017-02-27,BEAR,Bear Leg,OOH,HUGE OPEN,SWR,TR,,,463.95,463.95,455.1,458.0
2017-02-28,BEAR,TR,OIM,NORMAL,SWR,BEAR,,,459.25,459.25,454.1,457.0
2017-03-01,TR,Bear Leg,OIM,HUGE OPEN,WBR,TR,,,455.9,455.9,448.0,449.45
2017-03-02,BULL,Bear Leg,OAR,HUGE OPEN,SWR,BEAR,,,456.7,467.85,453.65,461.6
2017-03-03,TR,Bear Leg,OIM,NORMAL,SWR,TR,,,463.4,466.75,458.6,460.25
2017-03-06,TR,Bull Leg,OIM,NORMAL,SWR,TR,,,462.7,472.65,462.5,470.65
2017-03-07,TR,TR,OIM,NORMAL,SWR,BULL,,,469.2,475.9,466.05,466.55
2017-03-08,BEAR,TR,OIM,NORMAL,WBR,TR,,,469.35,469.6,461.15,463.0
2017-03-09,TR,TR,OOL,NORMAL,SWR,BEAR,,,462.1,469.65,462.1,467.0
2017-03-10,BEAR,TR,OAR,DOJI,SWR,TR,,,471.05,471.85,465.2,468.4
2017-03-14,BEAR,Bear Leg,OAR,HUGE OPEN,SAR,TR,,,481.0,481.95,468.55,470.2
2017-03-15,BEAR,TR,OIM,NORMAL,SWR,BEAR,,,474.05,476.55,470.65,473.2
