Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2016-06-09 00:00:00+05:30,BULL,OOH,BULL,BEAR,-1.137
2016-06-10 00:00:00+05:30,TR,OOL,TR,BULL,1.65
2016-06-13 00:00:00+05:30,BULL,OOL,TR,BEAR,-0.819
2016-06-14 00:00:00+05:30,TR,OOH,TR,TR,-0.503
2016-06-15 00:00:00+05:30,BULL,OOH,TR,BULL,0.612
2016-06-16 00:00:00+05:30,BULL,OIM,BULL,BULL,2.364
2016-06-17 00:00:00+05:30,BEAR,OAR,BULL,TR,0.0
2016-06-20 00:00:00+05:30,BULL,OBR,TR,BEAR,-1.064
2016-06-21 00:00:00+05:30,TR,OIM,TR,BEAR,-0.833
2016-06-22 00:00:00+05:30,TR,OIM,TR,BEAR,-4.398
2016-06-23 00:00:00+05:30,BEAR,OOL,BEAR,BULL,3.333
2016-06-24 00:00:00+05:30,BULL,OOL,TR,BULL,1.786
2016-06-27 00:00:00+05:30,BULL,OOH,TR,BEAR,-0.803
2016-06-28 00:00:00+05:30,TR,OOH,TR,BEAR,-0.745
2016-06-29 00:00:00+05:30,BEAR,OOH,BEAR,BULL,5.431
2016-06-30 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-2.102
2016-07-01 00:00:00+05:30,BULL,OIM,BEAR,BEAR,-2.295
2016-07-04 00:00:00+05:30,BULL,OIM,BEAR,TR,-0.236
2016-07-05 00:00:00+05:30,TR,OOH,TR,BULL,0.887
2016-07-07 00:00:00+05:30,TR,OOH,TR,BEAR,-1.521
2016-07-08 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.359
2016-07-11 00:00:00+05:30,TR,OIM,TR,BEAR,-1.909
2016-07-12 00:00:00+05:30,BULL,OIM,BEAR,TR,-0.36
2016-07-13 00:00:00+05:30,BEAR,OOH,TR,BEAR,-2.17
2016-07-14 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.048
2016-07-15 00:00:00+05:30,TR,OOL,TR,TR,-0.373
2016-07-18 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.538
2016-07-19 00:00:00+05:30,BEAR,OAR,TR,BULL,0.62
2016-07-20 00:00:00+05:30,BEAR,OIM,TR,BULL,2.843
2016-07-21 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-4.184
2016-07-22 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.253
2016-07-25 00:00:00+05:30,TR,OIM,TR,TR,0.501
2016-07-26 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.933
2016-07-27 00:00:00+05:30,TR,OOL,TR,BEAR,-1.438
2016-07-28 00:00:00+05:30,BULL,OIM,TR,BULL,2.268
