Date,OpeningTrend,OpenLocation,PrevDayContext,FirstCandleType,RangeStatus,Result,ResultRet%
2021-01-20,BULL,OOH,BULL,NORMAL,WAR,BULL,2.6
2021-01-21,BULL,OAR,BULL,NORMAL,SAR,BULL,1.425
2021-01-22,BULL,OOH,TR,NORMAL,WAR,BEAR,-5.248
2021-01-25,BEAR,OIM,TR,DOJI,SWR,BEAR,-1.309
2021-01-27,BEAR,OBR,BEAR,NORMAL,SBR,BEAR,-0.63
2021-01-28,BULL,OBR,BEAR,NORMAL,SBR,BULL,1.271
2021-01-29,BEAR,OOH,TR,NORMAL,WAR,BEAR,-4.376
2021-02-01,BEAR,OIM,BEAR,NORMAL,WBR,BULL,8.684
2021-02-02,BULL,OAR,TR,DOJI,SAR,BULL,7.304
2021-02-03,BEAR,OAR,BULL,NORMAL,SAR,TR,-0.167
2021-02-04,TR,OOL,BEAR,NORMAL,SWR,BEAR,-0.715
2021-02-05,BEAR,OIM,TR,NORMAL,WBR,BEAR,-2.447
2021-02-08,TR,OIM,BEAR,NORMAL,SWR,BULL,3.177
2021-02-09,BEAR,OOH,BULL,NORMAL,SWR,BEAR,-1.279
2021-02-10,TR,OOL,BEAR,DOJI,SWR,TR,0.381
2021-02-11,BULL,OIM,TR,NORMAL,SWR,BEAR,-1.26
2021-02-12,TR,OIM,TR,NORMAL,SWR,TR,0.185
2021-02-15,BEAR,OOH,TR,NORMAL,WAR,BULL,1.042
2021-02-16,TR,OOH,TR,DOJI,WAR,BEAR,-1.642
2021-02-17,BULL,OBR,BEAR,DOJI,SWR,TR,0.303
2021-02-18,BEAR,OIM,TR,NORMAL,SWR,BEAR,-1.156
2021-02-19,TR,OOL,BEAR,NORMAL,WBR,BEAR,-1.548
2021-02-22,BULL,OIM,TR,NORMAL,SWR,BEAR,-2.099
2021-02-23,TR,OIM,BEAR,HUGE OPEN,WAR,BULL,2.327
2021-02-24,BULL,OOH,BULL,NORMAL,WAR,BEAR,-2.721
2021-02-25,TR,OIM,TR,DOJI,SWR,BULL,2.332
2021-02-26,BULL,OBR,BULL,DOJI,SWR,BEAR,-0.72
2021-03-01,BEAR,OOH,TR,DOJI,SWR,BULL,0.675
2021-03-02,BEAR,OOH,TR,NORMAL,SWR,BULL,5.64
2021-03-03,BULL,OAR,BULL,DOJI,SAR,BEAR,-1.441
2021-03-04,TR,OBR,TR,DOJI,SBR,TR,-0.147
2021-03-05,BULL,OBR,TR,NORMAL,SWR,BEAR,-3.06
2021-03-08,BEAR,OIM,TR,NORMAL,SWR,BEAR,-1.655
2021-03-09,TR,OIM,BEAR,DOJI,SWR,BEAR,-3.533
2021-03-10,BEAR,OIM,BEAR,DOJI,SWR,BULL,1.099
2021-03-12,TR,OAR,TR,NORMAL,SWR,BEAR,-1.867
2021-03-15,BEAR,OIM,BEAR,NORMAL,WBR,BULL,1.513
2021-03-16,BEAR,OAR,TR,NORMAL,SWR,TR,0.204
2021-03-17,TR,OIM,TR,NORMAL,SWR,BEAR,-4.22
2021-03-18,BULL,OIM,BEAR,DOJI,SWR,BEAR,-2.359
2021-03-19,BEAR,OOL,TR,HUGE OPEN,WBR,BULL,4.917
2021-03-22,TR,OOH,TR,NORMAL,SWR,BEAR,-0.737
2021-03-23,BULL,OIM,TR,HUGE OPEN,WAR,BEAR,-1.014
2021-03-24,TR,OBR,TR,NORMAL,SWR,BEAR,-2.968
2021-03-25,BEAR,OOL,BEAR,NORMAL,WBR,BEAR,-1.279
2021-03-26,BULL,OOH,BEAR,NORMAL,WAR,BULL,0.986
2021-03-30,BEAR,OOH,TR,NORMAL,SWR,TR,-0.42
2021-03-31,BULL,OOH,TR,NORMAL,WAR,BEAR,-0.74
2021-04-01,BEAR,OOH,TR,NORMAL,SWR,BULL,1.251
2021-04-05,BULL,OIM,TR,HUGE OPEN,WAR,BEAR,-2.299
2021-04-06,BULL,OIM,TR,NORMAL,SWR,TR,-0.565
2021-04-07,BULL,OOL,TR,NORMAL,SWR,BEAR,-0.662
2021-04-08,BULL,OIM,TR,HUGE OPEN,WAR,BULL,0.641
2021-04-09,BULL,OIM,TR,HUGE OPEN,WAR,BEAR,-1.273
2021-04-12,BEAR,OBR,TR,HUGE OPEN,SBR,BEAR,-4.214
2021-04-13,BULL,OOL,BEAR,NORMAL,WBR,BULL,5.784
2021-04-15,BEAR,OOH,BULL,NORMAL,WAR,BULL,1.115
2021-04-16,BULL,OIM,TR,NORMAL,WAR,BULL,0.714
2021-04-19,BULL,OBR,TR,DOJI,SBR,BULL,1.394
2021-04-20,BEAR,OAR,BULL,NORMAL,SAR,BEAR,-2.243
2021-04-22,BULL,OBR,BEAR,DOJI,SWR,TR,-0.152
2021-04-23,BULL,OBR,TR,NORMAL,SWR,TR,0.153
2021-04-26,TR,OIM,TR,NORMAL,SWR,TR,-0.371
2021-04-27,BULL,OOL,TR,DOJI,SWR,BULL,1.501
2021-04-28,BULL,OAR,BULL,NORMAL,SAR,TR,-0.196
2021-04-29,TR,OOH,TR,NORMAL,SWR,BEAR,-1.982
2021-04-30,TR,OBR,BEAR,NORMAL,SBR,BEAR,-1.59
2021-05-03,BULL,OBR,BEAR,NORMAL,SBR,BULL,1.102
2021-05-04,BEAR,OAR,TR,DOJI,SAR,BEAR,-2.442
2021-05-05,BEAR,OIM,BEAR,NORMAL,SWR,TR,0.31
2021-05-06,BULL,OIM,TR,HUGE OPEN,SWR,BULL,2.551
2021-05-07,BEAR,OAR,BULL,NORMAL,SWR,TR,0.547
2021-05-10,TR,OOH,TR,NORMAL,WAR,BULL,2.577
2021-05-11,BULL,OIM,BULL,DOJI,SWR,BULL,1.46
2021-05-12,BULL,OOH,TR,NORMAL,WAR,BULL,1.705
2021-05-14,BEAR,OIM,TR,NORMAL,SWR,BEAR,-2.457
2021-05-17,TR,OOL,BEAR,DOJI,SWR,BULL,1.635
2021-05-18,TR,OAR,BULL,NORMAL,SAR,BULL,1.467
2021-05-19,TR,OBR,TR,HUGE OPEN,SBR,TR,-0.568
2021-05-20,BEAR,OIM,TR,HUGE OPEN,WBR,BEAR,-0.837
2021-05-21,TR,OIM,BEAR,NORMAL,SWR,TR,0.481
2021-05-24,BEAR,OOH,TR,DOJI,SWR,TR,-0.415
2021-05-25,TR,OOH,BEAR,DOJI,SWR,TR,-0.127
2021-05-26,BULL,OIM,TR,NORMAL,WAR,BEAR,-1.05
2021-05-27,BULL,OIM,TR,HUGE OPEN,WAR,BEAR,-1.225
2021-05-28,TR,OOH,TR,NORMAL,SWR,BEAR,-1.212
2021-05-31,BEAR,OOL,TR,NORMAL,WBR,BULL,1.225
2021-06-01,TR,OOH,TR,NORMAL,WAR,BEAR,-1.443
2021-06-02,BULL,OBR,TR,NORMAL,SWR,BULL,0.844
2021-06-03,BULL,OAR,BULL,DOJI,SAR,TR,-0.107
2021-06-04,BULL,OIM,TR,HUGE OPEN,WAR,BULL,2.107
2021-06-07,BULL,OAR,BULL,NORMAL,SAR,BULL,0.786
2021-06-08,BEAR,OIM,TR,DOJI,SWR,BULL,2.953
2021-06-09,BEAR,OOH,BULL,NORMAL,SWR,BEAR,-3.219
2021-06-10,TR,OOL,BEAR,DOJI,SWR,TR,-0.289
2021-06-11,BULL,OIM,TR,HUGE OPEN,WAR,TR,0.516
2021-06-14,BEAR,OIM,TR,HUGE OPEN,WBR,BULL,3.098
2021-06-15,TR,OOH,TR,NORMAL,SWR,TR,-0.564
2021-06-16,TR,OBR,TR,NORMAL,SWR,BEAR,-0.722
2021-06-17,BULL,OOL,TR,NORMAL,SWR,BEAR,-1.804
2021-06-18,BEAR,OIM,TR,DOJI,WBR,BEAR,-1.245
2021-06-21,TR,OOL,TR,NORMAL,SWR,BULL,1.286
2021-06-22,BULL,OAR,TR,NORMAL,SAR,BEAR,-0.924
2021-06-23,TR,OIM,TR,NORMAL,SWR,BEAR,-1.541
2021-06-24,BULL,OOL,BEAR,DOJI,WBR,BEAR,-0.684
2021-06-25,BULL,OIM,TR,HUGE OPEN,WAR,BEAR,-0.657
2021-06-28,BEAR,OOH,TR,DOJI,SWR,BULL,1.258
2021-06-29,TR,OIM,TR,NORMAL,WAR,BEAR,-0.985
2021-06-30,TR,OIM,TR,DOJI,SWR,BEAR,-0.977
2021-07-01,BULL,OIM,TR,NORMAL,SWR,TR,-0.029
2021-07-02,BEAR,OIM,TR,NORMAL,WBR,BULL,0.657
2021-07-05,TR,OAR,TR,NORMAL,SAR,TR,-0.014
2021-07-06,BULL,OIM,TR,HUGE OPEN,WAR,BEAR,-9.889
2021-07-07,TR,OOL,BEAR,NORMAL,WBR,BULL,1.343
2021-07-08,TR,OIM,TR,NORMAL,SWR,BEAR,-2.295
2021-07-09,BULL,OOL,BEAR,NORMAL,WBR,TR,-0.488
2021-07-12,BEAR,OAR,TR,NORMAL,SWR,TR,0.0
2021-07-13,TR,OIM,BEAR,DOJI,SWR,TR,0.371
2021-07-14,TR,OIM,TR,HUGE OPEN,WAR,TR,-0.161
2021-07-15,TR,OIM,TR,DOJI,SWR,TR,0.355
2021-07-16,TR,OIM,TR,DOJI,SWR,TR,0.129
2021-07-19,TR,OBR,TR,NORMAL,SBR,TR,0.179
2021-07-20,TR,OOL,TR,NORMAL,SWR,BEAR,-1.257
2021-07-22,TR,OIM,BEAR,NORMAL,SWR,BEAR,-1.128
2021-07-23,BEAR,OBR,TR,DOJI,SBR,TR,-0.253
2021-07-26,TR,OOL,BEAR,NORMAL,WBR,TR,-0.136
2021-07-27,TR,OIM,TR,NORMAL,SWR,TR,-0.256
2021-07-28,BEAR,OOL,TR,DOJI,SWR,BEAR,-1.845
2021-07-29,BULL,OIM,BEAR,NORMAL,WAR,TR,-0.068
2021-07-30,BULL,OOH,BULL,NORMAL,WAR,BEAR,-1.326
2021-08-02,BEAR,OOH,TR,DOJI,SWR,TR,-0.319
2021-08-03,BULL,OOH,BEAR,DOJI,WAR,BULL,1.15
2021-08-04,BEAR,OAR,BULL,NORMAL,SWR,BEAR,-1.955
2021-08-05,TR,OBR,BEAR,NORMAL,SBR,BULL,1.526
2021-08-06,BULL,OOH,BULL,NORMAL,WAR,BEAR,-0.695
2021-08-09,BULL,OIM,TR,DOJI,WAR,BEAR,-1.469
2021-08-10,BULL,OOL,TR,DOJI,SWR,BEAR,-1.538
2021-08-11,BEAR,OIM,TR,NORMAL,SWR,BULL,1.094
2021-08-12,TR,OOH,TR,NORMAL,WAR,BULL,2.075
2021-08-13,BEAR,OAR,BULL,NORMAL,SAR,TR,-0.195
2021-08-16,TR,OIM,TR,NORMAL,SWR,TR,-0.458
2021-08-17,BULL,OBR,BEAR,NORMAL,SBR,BEAR,-1.357
2021-08-18,BEAR,OIM,TR,NORMAL,SWR,TR,-0.373
2021-08-20,TR,OBR,BEAR,NORMAL,SBR,BEAR,-1.93
2021-08-23,BEAR,OIM,BEAR,NORMAL,SWR,BEAR,-2.527
2021-08-24,BEAR,OOL,BEAR,NORMAL,SWR,BULL,1.122
2021-08-25,BULL,OAR,TR,NORMAL,SAR,BEAR,-0.854
2021-08-26,BULL,OIM,TR,DOJI,SWR,TR,-0.526
2021-08-27,TR,OOL,TR,DOJI,SWR,BULL,0.723
2021-08-30,BULL,OAR,BULL,NORMAL,SAR,TR,-0.273
2021-08-31,BEAR,OIM,TR,HUGE OPEN,WBR,TR,-0.035
2021-09-01,BULL,OIM,BEAR,NORMAL,SWR,BULL,1.932
2021-09-02,BEAR,OOH,BULL,NORMAL,SWR,TR,0.051
2021-09-03,BULL,OOL,BEAR,NORMAL,SWR,TR,0.493
2021-09-06,TR,OAR,BULL,NORMAL,SWR,TR,0.388
2021-09-07,TR,OIM,TR,HUGE OPEN,WBR,TR,-0.506
2021-09-08,BULL,OIM,TR,NORMAL,SWR,TR,-0.304
2021-09-09,BULL,OIM,TR,HUGE OPEN,WAR,BEAR,-0.779
2021-09-13,TR,OIM,TR,DOJI,SWR,BULL,1.195
2021-09-14,BULL,OAR,TR,NORMAL,SAR,TR,0.377
2021-09-15,BEAR,OOH,BULL,NORMAL,WAR,BULL,1.464
2021-09-16,BEAR,OAR,BULL,NORMAL,SWR,TR,-0.16
2021-09-17,TR,OIM,TR,NORMAL,SWR,BEAR,-1.295
2021-09-20,BULL,OBR,TR,NORMAL,SBR,BEAR,-2.256
2021-09-21,BULL,OOL,BEAR,NORMAL,WBR,BULL,1.409
2021-09-22,BULL,OAR,TR,HUGE OPEN,SAR,TR,-0.497
2021-09-23,BULL,OOH,TR,NORMAL,WAR,BULL,1.132
2021-09-24,BEAR,OAR,BULL,NORMAL,SWR,BEAR,-1.594
2021-09-27,BULL,OIM,BEAR,NORMAL,SWR,BULL,2.344
2021-09-28,BEAR,OAR,BULL,NORMAL,SWR,BEAR,-1.021
2021-09-29,TR,OOL,TR,DOJI,SWR,BULL,1.398
2021-09-30,BULL,OOH,BULL,NORMAL,SWR,TR,0.421
2021-10-01,BEAR,OIM,TR,NORMAL,WBR,BULL,1.244
2021-10-04,BULL,OOH,TR,DOJI,WAR,BULL,0.914
2021-10-05,BULL,OIM,BULL,NORMAL,WAR,TR,0.436
2021-10-06,BEAR,OIM,TR,DOJI,SWR,BEAR,-1.735
2021-10-07,BULL,OIM,BEAR,HUGE OPEN,WAR,BULL,2.982
2021-10-08,BEAR,OAR,BULL,NORMAL,SAR,TR,-0.13
2021-10-11,BULL,OIM,TR,HUGE OPEN,WAR,BULL,2.291
2021-10-12,TR,OAR,BULL,NORMAL,SAR,BEAR,-0.964
2021-10-13,BULL,OAR,TR,,SAR,BULL,4.246
2021-10-14,BEAR,OAR,BULL,NORMAL,SWR,TR,-0.597
2021-10-18,BULL,OIM,BEAR,DOJI,SWR,BEAR,-1.638
2021-10-19,TR,OIM,TR,NORMAL,SWR,BEAR,-5.33
2021-10-20,BULL,OOL,BEAR,NORMAL,WBR,BEAR,-1.251
2021-10-21,TR,OOH,TR,NORMAL,WAR,BULL,3.531
2021-10-22,BEAR,OOH,BULL,NORMAL,SWR,BEAR,-2.401
2021-10-25,BEAR,OOL,BEAR,HUGE OPEN,WBR,TR,0.083
2021-10-26,BULL,OIM,BEAR,NORMAL,SWR,BULL,3.542
2021-10-27,BEAR,OOH,BULL,NORMAL,SWR,TR,-0.449
2021-10-28,BEAR,OBR,BEAR,HUGE OPEN,SBR,BEAR,-1.329
2021-10-29,BULL,OOL,BEAR,HUGE OPEN,WBR,TR,0.062
2021-11-01,BEAR,OOH,TR,NORMAL,SWR,BULL,1.679
2021-11-02,BEAR,OAR,TR,HUGE OPEN,SAR,BEAR,-1.234
2021-11-03,BULL,OBR,BEAR,NORMAL,SWR,BEAR,-0.778
2021-11-04,TR,OIM,TR,NORMAL,SWR,TR,0.0
2021-11-08,BULL,OAR,TR,DOJI,SWR,BULL,0.602
2021-11-09,BULL,OAR,BULL,NORMAL,SAR,TR,0.483
2021-11-10,TR,OOL,TR,NORMAL,SWR,TR,0.521
2021-11-11,TR,OIM,TR,NORMAL,WAR,BEAR,-1.984
2021-11-12,BEAR,OIM,TR,DOJI,WBR,BULL,1.108
2021-11-15,BULL,OOH,TR,NORMAL,WAR,BEAR,-1.133
2021-11-16,TR,OOL,TR,NORMAL,SWR,BULL,1.749
2021-11-17,BULL,OIM,TR,NORMAL,WAR,TR,-0.16
2021-11-18,BEAR,OIM,TR,DOJI,WBR,BEAR,-1.428
2021-11-22,BEAR,OIM,BEAR,NORMAL,WBR,BEAR,-3.654
2021-11-23,BULL,OOL,BEAR,NORMAL,SWR,TR,0.538
2021-11-24,TR,OOH,BULL,DOJI,WAR,BEAR,-1.706
2021-11-25,TR,OIM,BEAR,NORMAL,SWR,TR,0.225
2021-11-26,BEAR,OBR,TR,DOJI,SBR,BEAR,-4.118
2021-11-29,BULL,OBR,BEAR,HUGE OPEN,SWR,TR,-0.356
2021-11-30,BULL,OOH,TR,NORMAL,WAR,BEAR,-3.872
2021-12-01,BEAR,OIM,TR,DOJI,SWR,BULL,1.533
2021-12-02,BEAR,OAR,BULL,DOJI,SWR,BULL,0.853
2021-12-03,BEAR,OOH,TR,NORMAL,WAR,TR,-0.187
2021-12-06,BEAR,OIM,TR,NORMAL,WBR,BEAR,-1.432
2021-12-07,BEAR,OOH,BEAR,NORMAL,SWR,BULL,1.725
2021-12-08,BULL,OOH,TR,NORMAL,WAR,BULL,1.847
2021-12-09,BEAR,OAR,BULL,NORMAL,SWR,TR,0.193
2021-12-10,BULL,OBR,TR,HUGE OPEN,SWR,TR,0.193
2021-12-13,BULL,OAR,BULL,HUGE OPEN,SAR,BEAR,-1.987
2021-12-14,BEAR,OBR,TR,NORMAL,SBR,TR,0.174
2021-12-15,BEAR,OIM,TR,NORMAL,SWR,BULL,0.766
2021-12-16,BEAR,OOH,TR,DOJI,SWR,TR,-0.396
2021-12-17,BEAR,OOL,TR,HUGE OPEN,WBR,BEAR,-0.831
2021-12-20,TR,OBR,BEAR,NORMAL,SBR,BEAR,-1.928
2021-12-21,TR,OIM,BEAR,NORMAL,SWR,TR,0.465
2021-12-22,BULL,OOH,TR,HUGE OPEN,WAR,BULL,0.717
2021-12-23,TR,OAR,BULL,DOJI,SAR,TR,-0.179
2021-12-24,BEAR,OIM,BEAR,HUGE OPEN,WBR,TR,-0.054
2021-12-27,TR,OIM,TR,NORMAL,SWR,BULL,1.62
2021-12-28,TR,OAR,BULL,DOJI,SAR,BULL,1.168
2021-12-29,BULL,OIM,BULL,NORMAL,SWR,TR,-0.553
2021-12-30,TR,OBR,BEAR,NORMAL,SWR,BEAR,-1.117
2021-12-31,BULL,OIM,TR,DOJI,WAR,BULL,0.921
2022-01-03,TR,OAR,BULL,NORMAL,SAR,BULL,0.87
2022-01-04,BEAR,OIM,TR,NORMAL,WBR,TR,-0.031
2022-01-05,BEAR,OOL,TR,NORMAL,SWR,BULL,1.198
2022-01-06,BULL,OBR,TR,HUGE OPEN,SWR,BULL,1.516
2022-01-07,TR,OOH,BULL,NORMAL,WAR,TR,0.071
2022-01-10,TR,OOH,TR,DOJI,SWR,BULL,1.728
2022-01-11,BULL,OOH,BULL,NORMAL,WAR,BEAR,-0.949
2022-01-12,TR,OOH,TR,DOJI,SWR,TR,0.277
2022-01-13,TR,OOL,TR,DOJI,WBR,BULL,1.984
2022-01-14,TR,OOH,BULL,NORMAL,SWR,TR,-0.517
2022-01-17,BULL,OOH,TR,DOJI,WAR,TR,0.22
2022-01-18,BEAR,OAR,BULL,DOJI,SWR,BEAR,-1.671
2022-01-19,BEAR,OOL,BEAR,NORMAL,WBR,BULL,2.692
2022-01-20,BULL,OOH,BULL,DOJI,WAR,BEAR,-1.387
2022-01-21,TR,OBR,TR,DOJI,SWR,BEAR,-1.942
2022-01-24,BEAR,OOL,TR,HUGE OPEN,WBR,BEAR,-1.722
2022-01-25,BULL,OOL,BEAR,NORMAL,WBR,BULL,1.903
2022-01-27,TR,OIM,BULL,DOJI,SWR,BULL,3.281
2022-01-28,TR,OOH,BULL,NORMAL,SWR,TR,-0.27
2022-01-31,BEAR,OIM,TR,NORMAL,SWR,BULL,2.892
2022-02-01,BEAR,OIM,BULL,DOJI,SWR,TR,-0.188
2022-02-02,BULL,OOH,TR,DOJI,SWR,BEAR,-1.026
2022-02-03,BEAR,OIM,TR,DOJI,SWR,BEAR,-1.01
2022-02-04,BULL,OOL,BEAR,NORMAL,SWR,BEAR,-0.87
2022-02-07,BEAR,OIM,TR,DOJI,WBR,TR,-0.242
2022-02-08,BEAR,OIM,BEAR,NORMAL,SWR,TR,-0.081
2022-02-09,TR,OOH,TR,DOJI,WAR,BULL,0.916
2022-02-10,BEAR,OAR,BULL,DOJI,SAR,TR,0.089
2022-02-11,TR,OBR,TR,NORMAL,SWR,BEAR,-0.93
2022-02-14,BEAR,OBR,BEAR,HUGE OPEN,SBR,BEAR,-1.314
2022-02-15,BEAR,OIM,BEAR,NORMAL,SWR,BULL,6.731
2022-02-16,BEAR,OOH,BULL,DOJI,SWR,BEAR,-0.774
2022-02-17,TR,OOH,BEAR,NORMAL,WAR,BEAR,-1.018
2022-02-18,TR,OBR,BEAR,NORMAL,SWR,BEAR,-1.548
2022-02-21,TR,OBR,TR,DOJI,SBR,BULL,1.187
2022-02-22,BEAR,OBR,TR,DOJI,SBR,TR,-0.281
2022-02-23,BEAR,OIM,TR,NORMAL,SWR,BEAR,-1.057
2022-02-24,BEAR,OBR,BEAR,DOJI,SBR,BEAR,-4.981
2022-02-25,BULL,OIM,BEAR,NORMAL,SWR,BULL,0.602
2022-02-28,BULL,OOL,BULL,NORMAL,SWR,BULL,1.656
2022-03-02,TR,OIM,BULL,NORMAL,SWR,BEAR,-0.733
2022-03-03,BEAR,OAR,TR,HUGE OPEN,SWR,BEAR,-3.114
2022-03-04,TR,OBR,BEAR,NORMAL,SBR,BEAR,-2.715
2022-03-07,BEAR,OBR,BEAR,NORMAL,SBR,TR,-0.495
2022-03-08,TR,OOL,TR,DOJI,WBR,TR,-0.038
2022-03-09,BEAR,OOH,TR,DOJI,WAR,BULL,2.761
2022-03-10,BULL,OAR,BULL,DOJI,SAR,BEAR,-2.811
2022-03-11,BULL,OBR,TR,NORMAL,SWR,BULL,0.711
2022-03-14,BEAR,OOH,TR,HUGE OPEN,WBR,BULL,1.678
2022-03-15,BULL,OIM,TR,NORMAL,SWR,TR,-0.434
2022-03-16,BEAR,OAR,TR,NORMAL,SWR,TR,0.58
2022-03-17,TR,OAR,TR,NORMAL,SAR,TR,0.417
2022-03-21,TR,OOH,TR,HUGE OPEN,SWR,BEAR,-1.223
2022-03-22,BEAR,OOL,BEAR,NORMAL,WBR,BULL,3.456
2022-03-23,BEAR,OAR,BULL,DOJI,SWR,BEAR,-1.379
2022-03-24,BULL,OBR,BEAR,NORMAL,SBR,TR,0.092
2022-03-25,BULL,OAR,TR,NORMAL,SWR,BEAR,-0.713
2022-03-28,BEAR,OIM,TR,NORMAL,SWR,BULL,0.697
2022-03-29,TR,OAR,TR,DOJI,SAR,BEAR,-1.198
2022-03-30,TR,OOH,TR,NORMAL,WAR,BEAR,-1.01
2022-03-31,TR,OOL,BEAR,DOJI,WBR,TR,-0.367
2022-04-01,TR,OOL,TR,NORMAL,SWR,BULL,1.555
2022-04-04,TR,OAR,BULL,DOJI,SAR,BULL,0.721
2022-04-05,BULL,OAR,TR,HUGE OPEN,SAR,TR,0.23
2022-04-06,BULL,OIM,BULL,NORMAL,SWR,BEAR,-0.912
2022-04-07,TR,OIM,TR,NORMAL,SWR,BEAR,-1.339
2022-04-08,BULL,OOL,BEAR,NORMAL,SWR,TR,0.1
2022-04-11,BEAR,OAR,TR,DOJI,SWR,BEAR,-0.757
2022-04-12,BEAR,OBR,BEAR,HUGE OPEN,SBR,TR,-0.364
2022-04-13,BEAR,OIM,BEAR,DOJI,SWR,BEAR,-2.078
2022-04-18,TR,OBR,BEAR,NORMAL,SBR,BULL,1.262
2022-04-19,TR,OAR,TR,NORMAL,SWR,BEAR,-1.814
2022-04-20,BULL,OIM,BEAR,DOJI,SWR,TR,0.503
2022-04-21,BEAR,OAR,BULL,NORMAL,SAR,BULL,1.14
2022-04-22,TR,OOL,TR,DOJI,WBR,TR,-0.51
2022-04-25,BEAR,OBR,TR,NORMAL,SBR,BEAR,-2.089
2022-04-26,BULL,OOH,TR,NORMAL,WAR,TR,-0.321
2022-04-27,BEAR,OBR,TR,NORMAL,SWR,TR,0.28
2022-04-28,TR,OAR,TR,DOJI,SWR,BULL,0.623
2022-04-29,TR,OAR,TR,NORMAL,SAR,BEAR,-0.648
2022-05-02,TR,OOL,TR,HUGE OPEN,WBR,TR,-0.357
2022-05-04,BEAR,OIM,TR,DOJI,SWR,BEAR,-2.938
2022-05-05,TR,OIM,BEAR,NORMAL,SWR,BEAR,-0.929
2022-05-06,TR,OBR,TR,HUGE OPEN,SBR,BEAR,-1.065
2022-05-09,BEAR,OOL,BEAR,HUGE OPEN,WBR,BULL,1.397
2022-05-10,TR,OIM,TR,HUGE OPEN,WAR,BEAR,-2.407
2022-05-11,BEAR,OIM,BEAR,DOJI,SWR,BEAR,-1.146
2022-05-12,BEAR,OOL,TR,DOJI,WBR,BEAR,-0.882
2022-05-13,BULL,OAR,BEAR,NORMAL,SAR,BULL,0.687
2022-05-16,BEAR,OOH,TR,NORMAL,SWR,TR,-0.53
2022-05-17,BEAR,OOH,TR,DOJI,SWR,BULL,4.123
2022-05-18,BULL,OOH,BULL,NORMAL,WAR,BEAR,-1.959
2022-05-19,BULL,OBR,BEAR,NORMAL,SBR,BEAR,-1.435
2022-05-20,BULL,OAR,TR,HUGE OPEN,SAR,TR,-0.464
2022-05-23,TR,OAR,BULL,HUGE OPEN,SAR,BEAR,-0.648
2022-05-24,BEAR,OIM,TR,DOJI,SWR,BULL,1.102
2022-05-25,BEAR,OAR,TR,NORMAL,SWR,BEAR,-1.079
2022-05-26,BEAR,OIM,BEAR,NORMAL,SWR,BULL,1.267
2022-05-27,BULL,OAR,TR,NORMAL,SAR,TR,0.468
2022-05-30,TR,OAR,TR,NORMAL,SAR,BULL,1.005
2022-05-31,BULL,OOH,BULL,DOJI,WAR,TR,-0.583
2022-06-01,BEAR,OIM,TR,NORMAL,SWR,TR,0.418
2022-06-02,BEAR,OOH,TR,NORMAL,SWR,BEAR,-0.803
2022-06-03,BEAR,OOH,TR,NORMAL,SWR,BEAR,-1.873
2022-06-06,BEAR,OBR,BEAR,NORMAL,SBR,BULL,0.903
2022-06-07,BULL,OOH,BULL,NORMAL,SWR,BULL,1.126
2022-06-08,BEAR,OAR,BULL,NORMAL,SWR,TR,0.427
2022-06-09,BEAR,OBR,BEAR,NORMAL,SWR,BEAR,-0.844
2022-06-10,BULL,OBR,TR,NORMAL,SWR,TR,0.504
2022-06-13,BEAR,OBR,BULL,HUGE OPEN,SBR,BEAR,-0.889
2022-06-14,TR,OBR,BEAR,DOJI,SBR,BULL,1.134
2022-06-15,BEAR,OOH,TR,NORMAL,WAR,BULL,0.669
2022-06-16,BEAR,OAR,TR,NORMAL,SAR,BEAR,-5.995
2022-06-17,BULL,OBR,BEAR,DOJI,SBR,TR,0.543
2022-06-20,BEAR,OIM,TR,DOJI,SWR,BEAR,-0.728
2022-06-21,BULL,OOH,TR,DOJI,SWR,BULL,1.443
2022-06-22,BEAR,OOH,BULL,NORMAL,SWR,TR,-0.203
2022-06-23,BULL,OOH,TR,HUGE OPEN,WAR,BULL,1.145
2022-06-24,TR,OAR,BULL,NORMAL,SWR,TR,-0.243
2022-06-27,BEAR,OAR,TR,DOJI,SAR,TR,-0.205
2022-06-28,TR,OBR,BEAR,DOJI,SBR,BULL,1.459
2022-06-29,BULL,OIM,BULL,NORMAL,SWR,TR,0.445
2022-06-30,BULL,OOH,TR,NORMAL,WAR,BEAR,-2.436
2022-07-01,BEAR,OOL,BEAR,NORMAL,WBR,BULL,1.788
2022-07-04,BEAR,OOH,TR,NORMAL,SWR,BEAR,-0.692
2022-07-05,BULL,OAR,TR,NORMAL,SAR,BEAR,-1.056
2022-07-06,BEAR,OIM,TR,DOJI,SWR,BULL,0.642
2022-07-07,TR,OAR,BULL,NORMAL,SAR,BULL,2.291
2022-07-08,BEAR,OAR,BULL,DOJI,SWR,BULL,2.245
2022-07-11,TR,OIM,TR,DOJI,SWR,TR,-0.046
2022-07-12,BULL,OBR,TR,NORMAL,SWR,TR,-0.472
2022-07-13,TR,OIM,BEAR,NORMAL,SWR,BEAR,-1.523
2022-07-14,TR,OOL,BEAR,NORMAL,SWR,TR,-0.175
2022-07-15,BULL,OOH,TR,NORMAL,WAR,BULL,2.087
2022-07-18,BULL,OAR,BULL,DOJI,SAR,BULL,1.154
2022-07-19,BULL,OIM,BULL,NORMAL,SWR,TR,0.044
2022-07-20,BULL,OAR,TR,NORMAL,SAR,BEAR,-0.731
