Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2022-11-03 00:00:00+05:30,BEAR,OOL,TR,TR,-0.32
2022-11-04 00:00:00+05:30,TR,OOH,BEAR,TR,0.319
2022-11-07 00:00:00+05:30,TR,OAR,TR,BULL,2.351
2022-11-09 00:00:00+05:30,BULL,OAR,BULL,BEAR,-2.61
2022-11-10 00:00:00+05:30,BEAR,OOL,TR,BEAR,-1.538
2022-11-11 00:00:00+05:30,BULL,OAR,BEAR,BULL,3.696
2022-11-14 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-1.066
2022-11-15 00:00:00+05:30,TR,OOL,BEAR,TR,0.071
2022-11-16 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.505
2022-11-17 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.092
2022-11-18 00:00:00+05:30,BEAR,OOL,TR,BEAR,-1.466
2022-11-21 00:00:00+05:30,BEAR,OBR,TR,BEAR,-1.225
2022-11-22 00:00:00+05:30,BEAR,OIM,BEAR,TR,0.235
2022-11-23 00:00:00+05:30,BEAR,OOL,TR,BEAR,-2.52
2022-11-24 00:00:00+05:30,BULL,OIM,BEAR,TR,-0.238
2022-11-25 00:00:00+05:30,BEAR,OOH,BULL,BULL,1.263
2022-11-28 00:00:00+05:30,TR,OIM,TR,BULL,0.935
2022-11-29 00:00:00+05:30,TR,OIM,TR,BEAR,-1.009
2022-11-30 00:00:00+05:30,TR,OBR,BEAR,BULL,1.805
2022-12-01 00:00:00+05:30,BEAR,OOH,BULL,BULL,1.216
2022-12-02 00:00:00+05:30,BULL,OOH,TR,BULL,1.556
2022-12-05 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-0.9
2022-12-06 00:00:00+05:30,TR,OBR,BEAR,TR,-0.231
2022-12-07 00:00:00+05:30,TR,OIM,TR,BEAR,-0.615
2022-12-08 00:00:00+05:30,BEAR,OIM,BEAR,TR,-0.312
2022-12-09 00:00:00+05:30,BULL,OIM,BEAR,TR,0.0
2022-12-12 00:00:00+05:30,BULL,OOL,TR,BULL,1.095
2022-12-13 00:00:00+05:30,BEAR,OAR,TR,TR,0.0
2022-12-14 00:00:00+05:30,BULL,OIM,TR,TR,0.077
