Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2023-07-31 00:00:00+05:30,BULL,OOL,TR,BULL,1.498
2023-08-01 00:00:00+05:30,BEAR,OAR,BULL,BULL,0.864
2023-08-02 00:00:00+05:30,BULL,OOH,TR,BEAR,-2.41
2023-08-03 00:00:00+05:30,BULL,OOL,TR,TR,-0.062
2023-08-04 00:00:00+05:30,BEAR,OIM,TR,BULL,1.511
2023-08-07 00:00:00+05:30,TR,OIM,BULL,BEAR,-1.027
2023-08-08 00:00:00+05:30,BEAR,OOL,TR,BEAR,-1.383
2023-08-09 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.342
2023-08-10 00:00:00+05:30,TR,OOH,TR,TR,-0.557
2023-08-11 00:00:00+05:30,BEAR,OAR,TR,TR,0.098
2023-08-14 00:00:00+05:30,BEAR,OOL,TR,BULL,0.844
2023-08-16 00:00:00+05:30,TR,OIM,TR,TR,-0.276
2023-08-17 00:00:00+05:30,BULL,OIM,TR,TR,0.465
2023-08-18 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-0.837
2023-08-21 00:00:00+05:30,TR,OOL,BEAR,TR,-0.481
2023-08-22 00:00:00+05:30,TR,OIM,TR,BULL,1.566
2023-08-23 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-0.768
2023-08-24 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.279
2023-08-25 00:00:00+05:30,BULL,OOL,TR,BEAR,-1.186
2023-08-28 00:00:00+05:30,BULL,OIM,TR,BULL,0.807
2023-08-29 00:00:00+05:30,BULL,OOH,BULL,TR,-0.586
2023-08-30 00:00:00+05:30,TR,OIM,TR,TR,-0.497
2023-08-31 00:00:00+05:30,BULL,OOL,TR,BEAR,-1.269
2023-09-01 00:00:00+05:30,BULL,OOL,TR,TR,-0.37
2023-09-04 00:00:00+05:30,BULL,OIM,TR,BULL,0.988
2023-09-05 00:00:00+05:30,BULL,OOH,TR,TR,-0.294
2023-09-06 00:00:00+05:30,BULL,OOL,TR,BULL,0.75
2023-09-07 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.276
2023-09-08 00:00:00+05:30,BEAR,OOH,TR,BEAR,-0.685
2023-09-11 00:00:00+05:30,TR,OIM,BEAR,TR,0.325
2023-09-12 00:00:00+05:30,BEAR,OOH,TR,BEAR,-1.999
2023-09-13 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.106
2023-09-14 00:00:00+05:30,TR,OIM,TR,TR,-0.459
2023-09-15 00:00:00+05:30,BEAR,OIM,TR,BULL,0.787
2023-09-18 00:00:00+05:30,BULL,OOH,BULL,TR,-0.531
2023-09-20 00:00:00+05:30,TR,OBR,TR,BEAR,-1.281
2023-09-21 00:00:00+05:30,TR,OOL,TR,TR,-0.274
2023-09-22 00:00:00+05:30,TR,OIM,TR,BEAR,-0.799
2023-09-25 00:00:00+05:30,TR,OOL,TR,TR,-0.223
2023-09-26 00:00:00+05:30,TR,OIM,TR,TR,-0.255
2023-09-27 00:00:00+05:30,TR,OOL,TR,TR,-0.046
2023-09-28 00:00:00+05:30,TR,OIM,TR,TR,0.557
2023-09-29 00:00:00+05:30,TR,OOH,TR,TR,0.031
2023-10-03 00:00:00+05:30,BEAR,OOL,TR,TR,-0.054
2023-10-04 00:00:00+05:30,BEAR,OBR,TR,TR,-0.289
2023-10-05 00:00:00+05:30,TR,OIM,TR,TR,-0.514
2023-10-06 00:00:00+05:30,BULL,OOL,TR,TR,0.155
2023-10-09 00:00:00+05:30,TR,OOL,BULL,BULL,0.702
2023-10-10 00:00:00+05:30,TR,OIM,TR,TR,-0.157
2023-10-11 00:00:00+05:30,BULL,OIM,TR,TR,-0.382
2023-10-12 00:00:00+05:30,TR,OOL,TR,TR,0.157
2023-10-13 00:00:00+05:30,BULL,OBR,TR,TR,-0.392
2023-10-16 00:00:00+05:30,BULL,OOL,TR,TR,0.016
2023-10-17 00:00:00+05:30,BULL,OOH,TR,BULL,1.153
2023-10-18 00:00:00+05:30,TR,OOH,BULL,BEAR,-1.52
2023-10-19 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.276
2023-10-20 00:00:00+05:30,BULL,OOL,TR,TR,-0.283
2023-10-23 00:00:00+05:30,BEAR,OOL,TR,BEAR,-2.232
2023-10-25 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.059
2023-10-26 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.288
2023-10-27 00:00:00+05:30,TR,OOH,TR,TR,-0.475
2023-10-30 00:00:00+05:30,BEAR,OOL,TR,TR,-0.025
2023-10-31 00:00:00+05:30,TR,OIM,TR,BEAR,-0.995
2023-11-01 00:00:00+05:30,TR,OIM,TR,BEAR,-0.661
2023-11-02 00:00:00+05:30,TR,OIM,TR,BULL,0.696
2023-11-03 00:00:00+05:30,TR,OOH,TR,TR,-0.14
2023-11-06 00:00:00+05:30,BULL,OOH,TR,TR,0.049
2023-11-07 00:00:00+05:30,TR,OIM,TR,TR,-0.09
2023-11-08 00:00:00+05:30,BULL,OIM,TR,TR,0.163
2023-11-09 00:00:00+05:30,BULL,OIM,TR,TR,-0.106
2023-11-10 00:00:00+05:30,BULL,OOL,TR,BEAR,-0.987
