Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2016-03-17 00:00:00+05:30,BEAR,OAR,TR,BULL,1.538
2016-03-18 00:00:00+05:30,BEAR,OIM,TR,BULL,2.308
2016-03-21 00:00:00+05:30,BULL,OOH,TR,BEAR,-0.746
2016-03-22 00:00:00+05:30,BEAR,OOH,BULL,TR,0.0
2016-03-23 00:00:00+05:30,TR,OIM,BEAR,BULL,2.985
2016-03-28 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-1.471
2016-03-29 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.0
2016-03-30 00:00:00+05:30,TR,OIM,BEAR,BULL,1.493
2016-03-31 00:00:00+05:30,TR,OOH,BULL,BULL,1.481
2016-04-01 00:00:00+05:30,BULL,OIM,TR,BEAR,-2.143
2016-04-04 00:00:00+05:30,TR,OIM,TR,TR,0.0
2016-04-05 00:00:00+05:30,TR,OOL,BEAR,BEAR,-0.73
2016-04-06 00:00:00+05:30,BULL,OIM,TR,BULL,0.725
2016-04-07 00:00:00+05:30,BULL,OIM,BULL,TR,0.0
2016-04-08 00:00:00+05:30,TR,OIM,TR,BULL,1.429
2016-04-11 00:00:00+05:30,TR,OOH,BULL,BULL,0.699
2016-04-12 00:00:00+05:30,TR,OOH,BULL,BULL,1.389
2016-04-13 00:00:00+05:30,TR,OOH,BULL,BULL,0.676
2016-04-18 00:00:00+05:30,TR,OOL,TR,BEAR,-2.667
2016-04-20 00:00:00+05:30,TR,OIM,BEAR,BEAR,-2.703
2016-04-21 00:00:00+05:30,TR,OOL,BEAR,BEAR,-2.098
2016-04-22 00:00:00+05:30,BEAR,OOL,BEAR,BULL,1.449
2016-04-25 00:00:00+05:30,BEAR,OOH,TR,BEAR,-1.439
2016-04-26 00:00:00+05:30,BEAR,OIM,TR,BULL,1.449
2016-04-27 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.714
2016-04-28 00:00:00+05:30,BULL,OIM,BEAR,TR,0.0
2016-04-29 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.449
2016-05-02 00:00:00+05:30,BULL,OBR,BEAR,BULL,2.174
2016-05-03 00:00:00+05:30,TR,OOH,BULL,BEAR,-0.709
2016-05-04 00:00:00+05:30,TR,OIM,BEAR,TR,0.0
2016-05-05 00:00:00+05:30,TR,OOH,TR,BULL,2.143
